"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"五六十年代"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"五十多"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"亚美尼亚"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"亚齐"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"亚齐省"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"交流"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"交火"	2	0	0	0.799	0.096	1.106	0.797	-0.043	-0.699	1.539	"1"
"交由"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"交织"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"产权"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"产生"	0	0	4	1.597	0.191	2.212	-0.885	-0.085	1.029	1.999	"3"
"人墙"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"人数"	2	0	0	0.799	0.096	1.106	0.797	-0.043	-0.699	1.539	"1"
"人物"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"人选"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"什叶派"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"什米尔"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"今"	4	0	4	3.194	0.382	4.424	0.393	-0.17	-0.287	0.85	"1"
"介入"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"仍"	2	0	3	1.996	0.239	2.765	0.179	-0.106	0.223	0.508	"3"
"仍然"	1	0	2	1.198	0.143	1.659	-0.188	-0.064	0.237	0.489	"3"
"从而"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"付款"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"代客操"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"以"	67	0	14	32.34	3.871	44.788	14.49	-1.723	-11.69	27.903	"1"
"以便"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"以外"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"以来"	10	0	3	5.19	0.621	7.188	2.115	-0.276	-1.714	4.105	"1"
"以色列"	28	0	0	11.179	1.338	15.482	11.165	-0.596	-9.79	21.551	"1"
"仲裁"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"仲裁庭"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"件"	1	0	1	0.799	0.096	1.106	0.194	-0.043	-0.158	0.395	"1"
"件数"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"价值观"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"任何"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"任命案"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"任期"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"企图"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"伊斯兰堡"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"休止"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"伙"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"会谈"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"传出"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"伦杜族"	2	0	0	0.799	0.096	1.106	0.797	-0.043	-0.699	1.539	"1"
"位置"	2	0	2	1.597	0.191	2.212	0.281	-0.085	-0.219	0.585	"1"
"体制"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"余"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"佛州"	0	0	3	1.198	0.143	1.659	-0.664	-0.064	0.772	1.5	"3"
"佛罗里达州"	1	0	1	0.799	0.096	1.106	0.194	-0.043	-0.158	0.395	"1"
"作"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"作出"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"作好"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"作秀"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"使"	0	1	1	0.799	0.096	1.106	-0.443	1.03	-0.158	1.631	"2"
"依据"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"依旧"	2	0	1	1.198	0.143	1.659	0.455	-0.064	-0.376	0.895	"1"
"依法"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"依然"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"侵权"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"侵犯"	0	1	0	0.399	0.048	0.553	-0.221	1.321	-0.35	1.892	"2"
"促使"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"促进"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"保留"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"保証"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"保险"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"信任"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"倒地"	0	1	0	0.399	0.048	0.553	-0.221	1.321	-0.35	1.892	"2"
"停建"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"停止"	3	0	2	1.996	0.239	2.765	0.5	-0.106	-0.396	1.002	"1"
"停火"	4	0	3	2.795	0.335	3.871	0.54	-0.149	-0.414	1.103	"1"
"偶然"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"僵局"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"儿子"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"克"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"克什"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"克林顿"	1	0	1	0.799	0.096	1.106	0.194	-0.043	-0.158	0.395	"1"
"党"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"党团"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"入学"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"入门票"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"公平"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"公投"	0	0	3	1.198	0.143	1.659	-0.664	-0.064	0.772	1.5	"3"
"共识"	0	0	3	1.198	0.143	1.659	-0.664	-0.064	0.772	1.5	"3"
"关于"	2	0	7	3.593	0.43	4.976	-0.632	-0.191	0.813	1.636	"3"
"关切"	0	1	1	0.799	0.096	1.106	-0.443	1.03	-0.158	1.631	"2"
"兴建"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"兴松"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"其一"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"具"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"具体"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"典型"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"内"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"内战"	2	0	1	1.198	0.143	1.659	0.455	-0.064	-0.376	0.895	"1"
"内政"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"内政部"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"再度"	0	1	0	0.399	0.048	0.553	-0.221	1.321	-0.35	1.892	"2"
"再次"	2	0	0	0.799	0.096	1.106	0.797	-0.043	-0.699	1.539	"1"
"冗长"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"军"	5	0	0	1.996	0.239	2.765	1.994	-0.106	-1.748	3.848	"1"
"军事"	0	0	4	1.597	0.191	2.212	-0.885	-0.085	1.029	1.999	"3"
"军士兵"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"军方"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"军警"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"军队"	6	0	0	2.396	0.287	3.318	2.392	-0.128	-2.098	4.618	"1"
"农场"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"农村社"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"冯昭"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"冲突"	12	1	6	7.586	0.908	10.506	1.46	0.218	-1.491	3.169	"3"
"决"	0	1	3	1.597	0.191	2.212	-0.885	0.75	0.403	2.038	"1"
"决定"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"决策"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"决议"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"减少"	3	0	4	2.795	0.335	3.871	0.238	-0.149	0.211	0.598	"1"
"减薪"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"出卖"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"出团数"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"出场"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"出现"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"出面"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"击中"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"分心"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"分歧"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"分离"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"分配"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"划界"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"则"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"刚果"	2	0	2	1.597	0.191	2.212	0.281	-0.085	-0.219	0.585	"1"
"判决"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"判罚"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"利库德"	1	0	1	0.799	0.096	1.106	0.194	-0.043	-0.158	0.395	"1"
"利比"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"利比里亚"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"利益"	0	0	9	3.593	0.43	4.976	-1.992	-0.191	2.316	4.499	"3"
"到底"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"制止"	5	0	0	1.996	0.239	2.765	1.994	-0.106	-1.748	3.848	"1"
"削减"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"前夕"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"力"	1	0	1	0.799	0.096	1.106	0.194	-0.043	-0.158	0.395	"1"
"力行"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"功研究"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"加拿大"	0	1	0	0.399	0.048	0.553	-0.221	1.321	-0.35	1.892	"2"
"加沙地带"	2	0	0	0.799	0.096	1.106	0.797	-0.043	-0.699	1.539	"1"
"加萨"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"加萨市"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"加萨走廊"	2	0	0	0.799	0.096	1.106	0.797	-0.043	-0.699	1.539	"1"
"动乱"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"动武"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"努力"	5	0	1	2.396	0.287	3.318	1.391	-0.128	-1.172	2.691	"1"
"劳"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"劳动"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"劳资"	0	0	7	2.795	0.335	3.871	-1.549	-0.149	1.801	3.499	"3"
"势力"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"势必"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"化解"	0	0	10	3.993	0.478	5.529	-2.213	-0.213	2.573	4.999	"3"
"北大西洋"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"北部"	1	1	0	0.799	0.096	1.106	0.194	1.03	-0.699	1.923	"2"
"医疗"	0	0	3	1.198	0.143	1.659	-0.664	-0.064	0.772	1.5	"3"
"升值"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"升级"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"升高"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"华仔"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"华文"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"协"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"协会"	0	0	5	1.996	0.239	2.765	-1.107	-0.106	1.287	2.5	"3"
"协助"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"协商"	0	1	10	4.392	0.526	6.082	-2.434	0.38	1.835	4.649	"1"
"协议"	8	0	4	4.791	0.574	6.635	1.246	-0.255	-0.967	2.468	"1"
"协调"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"协调会"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"南军"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"南北韩"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"南安普敦"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"南斯拉夫"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"南海"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"卡比拉"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"卡萨"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"卢萨卡"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"印"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"印巴"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"印度"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"危机"	2	0	4	2.396	0.287	3.318	-0.263	-0.128	0.349	0.74	"3"
"危险"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"卷"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"卷入"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"历年来"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"原"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"原则"	0	0	5	1.996	0.239	2.765	-1.107	-0.106	1.287	2.5	"3"
"原因"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"原定"	1	0	0	0.399	0.048	0.553	0.399	-0.021	-0.35	0.77	"1"
"原能会"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"县市"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"参战"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"参政权"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"参议院"	0	2	0	0.799	0.096	1.106	-0.443	2.641	-0.699	3.783	"2"
"双十"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"双方"	11	2	10	9.183	1.099	12.718	0.546	0.521	-0.754	1.821	"3"
"双边"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"反对"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"反对党"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"反政府武装"	4	0	0	1.597	0.191	2.212	1.595	-0.085	-1.399	3.079	"1"
"反核"	0	0	2	0.799	0.096	1.106	-0.443	-0.043	0.515	1.001	"3"
"反而"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"反覆"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"发"	1	0	4	1.996	0.239	2.765	-0.471	-0.106	0.584	1.161	"3"
"发挥"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"发生"	60	0	7	26.751	3.202	37.047	16.5	-1.425	-13.798	31.723	"1"
"发言人"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"取代"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"受伤"	10	0	0	3.993	0.478	5.529	3.987	-0.213	-3.496	7.696	"1"
"受伤者"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
"受理"	0	0	1	0.399	0.048	0.553	-0.221	-0.021	0.257	0.499	"3"
