"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"40.1"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"40万"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"40亿"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"40多"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"41"	3	0	0	1.469	0.369	1.162	0.931	-0.171	-0.638	1.74	"1"
"42"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"43"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"45"	6	0	0	2.937	0.739	2.324	1.861	-0.342	-1.277	3.48	"1"
"5"	4	0	0	1.958	0.492	1.549	1.241	-0.228	-0.851	2.32	"1"
"50"	6	1	3	4.895	1.231	3.874	0.454	-0.19	-0.383	1.027	"1"
"50多"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"52"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"53"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"54.3"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"55"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"55.8"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"57"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"59"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"59.0"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"60"	6	0	0	2.937	0.739	2.324	1.861	-0.342	-1.277	3.48	"1"
"600"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"65"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"66"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"67"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"68"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"70"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"70多"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"71"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"71.12"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"72"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"73"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"75"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"78"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"79"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"8"	3	0	0	1.469	0.369	1.162	0.931	-0.171	-0.638	1.74	"1"
"80"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"80多"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"81"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"82"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"83"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"86"	3	0	0	1.469	0.369	1.162	0.931	-0.171	-0.638	1.74	"1"
"891212"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"9.8"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"90"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"Bennett"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"Counterstrike"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"Daniel"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"familygavein"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"Hot"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"OK"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"一些"	0	0	4	1.958	0.492	1.549	-1.168	-0.228	1.648	3.044	"3"
"一会"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"一定"	0	1	1	0.979	0.246	0.775	-0.584	0.636	0.204	1.424	"2"
"一年级"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"一样"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"一流"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"一般"	2	0	5	3.427	0.862	2.712	-0.612	-0.399	1.073	2.084	"3"
"七十"	8	0	1	4.406	1.108	3.486	1.776	-0.514	-1.09	3.38	"1"
"七十九"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"七十五"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"七十六"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"丈夫"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"三万零五百"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"三分之二"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"三十"	1	0	3	1.958	0.492	1.549	-0.484	-0.228	0.783	1.495	"3"
"三十五"	4	0	0	1.958	0.492	1.549	1.241	-0.228	-0.851	2.32	"1"
"三十四"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"上下"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"上升"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"上海队"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"上网"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"上限"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"下"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"下垂"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"下降"	3	1	3	3.427	0.862	2.712	-0.282	0.221	0.258	0.761	"1"
"不可能"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"不同"	0	0	6	2.937	0.739	2.324	-1.752	-0.342	2.471	4.565	"3"
"不啻"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"不得"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"不断"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"不治"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"不等"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"不管"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"不论"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"不详"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"不过"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"不远"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"专长"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"且"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"且看"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"世代"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"世界人"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"业多"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"丝毫"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"中"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"中坜市"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"中平"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"中风"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"为"	3	0	9	5.874	1.477	4.648	-1.077	-0.685	1.919	3.681	"3"
"主力"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"主席团"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"举重"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"义工"	3	0	0	1.469	0.369	1.162	0.931	-0.171	-0.638	1.74	"1"
"乌干达人"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"乐龄"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"九十"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"九十一"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"九十五"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"九十六"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"九成"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"也"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"习惯"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"乡民"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"乳癌"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"了"	0	7	2	4.406	1.108	3.486	-2.628	4.91	-0.591	8.129	"2"
"事业"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"二十"	6	0	0	2.937	0.739	2.324	1.861	-0.342	-1.277	3.48	"1"
"二十七八"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"二十二"	3	0	1	1.958	0.492	1.549	0.527	-0.228	-0.304	1.059	"1"
"二十五"	2	0	1	1.469	0.369	1.162	0.315	-0.171	-0.176	0.662	"1"
"五十"	3	0	0	1.469	0.369	1.162	0.931	-0.171	-0.638	1.74	"1"
"五十九"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"五十四"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"五成"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"亚利桑那州"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"交流团"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"亲友"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"人中"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"人参"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"人口"	4	0	6	4.895	1.231	3.874	-0.395	-0.571	0.836	1.802	"3"
"人因"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"人大"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"人格"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"人民"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"人类"	0	0	4	1.958	0.492	1.549	-1.168	-0.228	1.648	3.044	"3"
"人群"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"人选"	2	0	1	1.469	0.369	1.162	0.315	-0.171	-0.176	0.662	"1"
"人马"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"仅"	3	0	1	1.958	0.492	1.549	0.527	-0.228	-0.304	1.059	"1"
"仅有"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"介"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"介于"	28	0	0	13.707	3.447	10.846	8.686	-1.598	-5.958	16.242	"1"
"他们"	12	2	10	11.749	2.955	9.297	0.268	-0.378	0.337	0.983	"2"
"代表"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"代言人"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"以上"	20	0	0	9.79	2.462	7.747	6.205	-1.141	-4.256	11.602	"1"
"以下"	18	0	0	8.811	2.216	6.972	5.584	-1.027	-3.83	10.441	"1"
"以内"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"以前"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"任用"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"伊荣"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"伍"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"会员"	2	0	1	1.469	0.369	1.162	0.315	-0.171	-0.176	0.662	"1"
"会考"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"传情"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"传染"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"估计"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"位"	1	2	3	2.937	0.739	2.324	-0.923	0.789	0.367	2.079	"1"
"低"	2	0	9	5.385	1.354	4.261	-1.419	-0.628	2.338	4.385	"3"
"住址"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"体力"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"体重"	1	1	0	0.979	0.246	0.775	0.131	0.636	-0.426	1.193	"2"
"佔"	2	0	1	1.469	0.369	1.162	0.315	-0.171	-0.176	0.662	"1"
"使用"	0	0	12	5.874	1.477	4.648	-3.504	-0.685	4.943	9.132	"3"
"依"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"便"	0	1	1	0.979	0.246	0.775	-0.584	0.636	0.204	1.424	"2"
"保户"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"保护性"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"保障"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"保障人"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"保额"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"信徒"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"倒会"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"倾向"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"偏"	2	0	2	1.958	0.492	1.549	0.173	-0.228	0.299	0.7	"3"
"偏低"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"健康"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"像"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"僱主"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"儿子"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"儿童"	4	2	3	4.406	1.108	3.486	-0.279	0.514	-0.289	1.082	"2"
"充电"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"先进国家"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"光明日报"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"免得"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"免疫力"	0	2	0	0.979	0.246	0.775	-0.584	1.819	-0.426	2.829	"2"
"入伍"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"入学"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"全"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"全然"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"八十"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"八成"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"公务员"	1	0	3	1.958	0.492	1.549	-0.484	-0.228	0.783	1.495	"3"
"公开给"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"公开赛"	1	1	0	0.979	0.246	0.775	0.131	0.636	-0.426	1.193	"2"
"公斤"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"公立"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"六"	1	0	2	1.469	0.369	1.162	-0.288	-0.171	0.476	0.935	"3"
"六十二"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"六十二点二"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"六十五"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
"六十六"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"六十年"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"六百八十九"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"其"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"其中"	16	4	3	11.259	2.832	8.909	1.425	0.506	-2.143	4.074	"3"
"养老"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"养老金"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"兼顾到"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"冒险"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"写照"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"农保"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"冠军"	1	1	0	0.979	0.246	0.775	0.131	0.636	-0.426	1.193	"2"
"减少"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"减弱"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"几年"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"凡是"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"凭着"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"出卖"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"出头"	0	0	3	1.469	0.369	1.162	-0.876	-0.171	1.236	2.283	"3"
"出生"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"出生地"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"出生数"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"分"	1	0	1	0.979	0.246	0.775	0.131	-0.114	0.204	0.449	"3"
"分别"	6	0	1	3.427	0.862	2.712	1.253	-0.399	-0.755	2.407	"1"
"分布"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"分成"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"分流"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"刑事"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"初婚"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"初次"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"利物浦"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"别"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"别人"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"到"	31	1	8	19.581	4.925	15.494	3.679	-1.462	-2.028	7.169	"1"
"到期"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"到达"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"制剂"	0	0	1	0.49	0.123	0.387	-0.292	-0.057	0.412	0.761	"3"
"刷新"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"剪短"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"劲爆超"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"劳动"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"勇夺"	0	1	0	0.49	0.123	0.387	-0.292	0.91	-0.213	1.415	"2"
"化石"	0	0	2	0.979	0.246	0.775	-0.584	-0.114	0.824	1.522	"3"
"北市"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"医学院"	1	0	0	0.49	0.123	0.387	0.31	-0.057	-0.213	0.58	"1"
"十九"	2	1	0	1.469	0.369	1.162	0.315	0.487	-0.638	1.44	"3"
"十五"	2	0	0	0.979	0.246	0.775	0.62	-0.114	-0.426	1.16	"1"
