"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"不得"	0	0	0	3	0.684	0.808	0.159	1.35	-0.337	-0.409	-0.071	1.041	1.858	"4"
"不断"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"不无"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"不满"	1	3	1	1	1.367	1.616	0.318	2.699	-0.231	0.697	0.554	-0.786	2.268	"4"
"不符"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"不等"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"不致"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"不虞"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"专题"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"世卫"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"世新"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"世界"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"两回事"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"两岸"	0	0	1	5	1.367	1.616	0.318	2.699	-0.674	-0.817	0.554	1.161	3.206	"4"
"严厉"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"严苛"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"丧"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"中多"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"中央政府"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"为之"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"为敌"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"为继"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"为重"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"主宰"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"主导权"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"主张"	2	0	0	0	0.456	0.539	0.106	0.9	1.285	-0.272	-0.047	-0.519	2.123	"1"
"主权"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"主流"	0	0	27	0	6.152	7.27	1.432	12.146	-3.032	-3.678	34.433	-7.007	48.15	"3"
"主轴"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"举"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"之下"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"之际"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"乐曲"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"九成"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"了解"	0	1	0	1	0.456	0.539	0.106	0.9	-0.225	0.332	-0.047	0.157	0.761	"2"
"争取"	1	1	1	4	1.595	1.885	0.371	3.149	-0.3	-0.4	0.499	0.407	1.606	"3"
"争取到"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"争议"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"争论"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"事先"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"五万"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"交付"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"交回"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"交替"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"亲"	0	1	0	1	0.456	0.539	0.106	0.9	-0.225	0.332	-0.047	0.157	0.761	"2"
"亲民"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"亲民党"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"人士"	0	3	0	0	0.684	0.808	0.159	1.35	-0.337	1.709	-0.071	-0.779	2.896	"2"
"人文"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"人民币"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"今日"	2	0	0	1	0.684	0.808	0.159	1.35	0.879	-0.409	-0.071	-0.24	1.599	"1"
"从政"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"仓促"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"他国"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"代"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"代表"	0	0	2	9	2.506	2.962	0.584	4.948	-1.235	-1.499	0.948	1.831	5.513	"4"
"以色列"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"以色列人"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"任"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"份"	7	0	0	0	1.595	1.885	0.371	3.149	4.497	-0.954	-0.166	-1.817	7.434	"1"
"企图"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"伊"	0	4	0	1	1.139	1.346	0.265	2.249	-0.561	1.686	-0.118	-0.591	2.956	"2"
"伊拉克人"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"伊朗"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"伊美"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"众"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"众矢之的"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"众院"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"优于"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"优缺点"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"传媒"	0	3	0	0	0.684	0.808	0.159	1.35	-0.337	1.709	-0.071	-0.779	2.896	"2"
"传话"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"伤亡"	0	3	0	0	0.684	0.808	0.159	1.35	-0.337	1.709	-0.071	-0.779	2.896	"2"
"似乎"	0	1	0	1	0.456	0.539	0.106	0.9	-0.225	0.332	-0.047	0.157	0.761	"2"
"体力"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"体察"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"体现"	0	1	1	0	0.456	0.539	0.106	0.9	-0.225	0.332	0.986	-0.519	2.062	"3"
"佔"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"佔有"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"何光平"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"作法"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"作用"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"依归"	0	0	0	7	1.595	1.885	0.371	3.149	-0.786	-0.954	-0.166	2.428	4.334	"4"
"依循"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"依据"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"依照"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"侨领"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"侵害"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"侵犯"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"俄罗斯"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"保护局"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"信任"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"信心"	1	0	0	1	0.456	0.539	0.106	0.9	0.394	-0.272	-0.047	0.157	0.87	"1"
"俯顺"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"倒数"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"倒阁"	2	0	0	4	1.367	1.616	0.318	2.699	0.384	-0.817	-0.142	0.593	1.936	"2"
"候选人"	3	0	0	1	0.911	1.077	0.212	1.799	1.406	-0.545	-0.095	-0.408	2.454	"1"
"借口"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"借由"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"倾向"	0	0	1	1	0.456	0.539	0.106	0.9	-0.225	-0.272	0.986	0.157	1.64	"3"
"假如"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"做"	3	0	0	2	1.139	1.346	0.265	2.249	1.089	-0.681	-0.118	-0.227	2.115	"1"
"做为"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"做出"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"做好"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"做法"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"停建"	0	0	0	5	1.139	1.346	0.265	2.249	-0.561	-0.681	-0.118	1.735	3.095	"4"
"停止"	0	1	0	1	0.456	0.539	0.106	0.9	-0.225	0.332	-0.047	0.157	0.761	"2"
"偷窃"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"僵局"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"充分"	1	2	1	3	1.595	1.885	0.371	3.149	-0.3	0.221	0.499	-0.216	1.236	"3"
"克拉克"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"克林顿"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"党"	3	0	1	5	2.051	2.423	0.477	4.049	0.472	-1.226	0.411	0.422	2.531	"2"
"党员"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"党团"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"党派"	0	1	0	2	0.684	0.808	0.159	1.35	-0.337	0.215	-0.071	0.372	0.995	"4"
"党部"	1	0	0	3	0.911	1.077	0.212	1.799	0.191	-0.545	-0.095	0.617	1.448	"4"
"全民"	2	0	3	2	1.595	1.885	0.371	3.149	0.303	-0.954	2.352	-0.499	4.108	"3"
"公众"	0	5	0	0	1.139	1.346	0.265	2.249	-0.561	2.849	-0.118	-1.298	4.826	"2"
"公佈"	3	0	0	2	1.139	1.346	0.265	2.249	1.089	-0.681	-0.118	-0.227	2.115	"1"
"公听会"	0	0	1	2	0.684	0.808	0.159	1.35	-0.337	-0.409	0.821	0.372	1.939	"3"
"公布"	10	0	0	1	2.506	2.962	0.584	4.948	5.483	-1.499	-0.26	-1.855	9.097	"1"
"公平"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"公投"	0	0	0	5	1.139	1.346	0.265	2.249	-0.561	-0.681	-0.118	1.735	3.095	"4"
"公民"	2	0	0	2	0.911	1.077	0.212	1.799	0.648	-0.545	-0.095	0.216	1.504	"1"
"公然"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"公理"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"六成"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"共和"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"共识"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"关切"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"关怀"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"关注"	0	5	0	0	1.139	1.346	0.265	2.249	-0.561	2.849	-0.118	-1.298	4.826	"2"
"内部"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"再一次"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"决定权"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"决策"	0	1	0	2	0.684	0.808	0.159	1.35	-0.337	0.215	-0.071	0.372	0.995	"4"
"凋零"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"凡事"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"凯利"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"凯尔纳"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"出尔反尔"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"出炉"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"分析"	0	1	0	1	0.456	0.539	0.106	0.9	-0.225	0.332	-0.047	0.157	0.761	"2"
"分歧"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"切入点"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"刊出"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"列"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"刘泰英"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"初选"	2	0	0	0	0.456	0.539	0.106	0.9	1.285	-0.272	-0.047	-0.519	2.123	"1"
"制"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"制造"	0	1	0	2	0.684	0.808	0.159	1.35	-0.337	0.215	-0.071	0.372	0.995	"4"
"刻意"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"前夕"	2	0	0	1	0.684	0.808	0.159	1.35	0.879	-0.409	-0.071	-0.24	1.599	"1"
"前提"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"副首长"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"割"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"力度"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"办事"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"加大"	0	1	0	1	0.456	0.539	0.106	0.9	-0.225	0.332	-0.047	0.157	0.761	"2"
"加州"	2	0	0	0	0.456	0.539	0.106	0.9	1.285	-0.272	-0.047	-0.519	2.123	"1"
"加籐"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"加纳"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"加註"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"务必"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"劣质"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"动向"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"动议"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"势"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"包含"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"北约"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"匡正"	0	0	1	0	0.228	0.269	0.053	0.45	-0.112	-0.136	1.275	-0.26	1.783	"3"
"升值"	0	2	0	0	0.456	0.539	0.106	0.9	-0.225	1.14	-0.047	-0.519	1.931	"2"
"升高"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"半数"	2	0	0	0	0.456	0.539	0.106	0.9	1.285	-0.272	-0.047	-0.519	2.123	"1"
"华中"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"卖台"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"占上风"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"卫冕"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"卫生部长"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"历经"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"压力"	1	11	0	0	2.734	3.231	0.637	5.398	-0.69	5.312	-0.284	-3.114	9.4	"2"
"原则"	0	0	0	3	0.684	0.808	0.159	1.35	-0.337	-0.409	-0.071	1.041	1.858	"4"
"参与"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"参战"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"参选人"	1	0	0	0	0.228	0.269	0.053	0.45	0.642	-0.136	-0.024	-0.26	1.062	"1"
"反"	0	0	1	1	0.456	0.539	0.106	0.9	-0.225	-0.272	0.986	0.157	1.64	"3"
"反华"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
"反对"	2	4	0	5	2.506	2.962	0.584	4.948	-0.279	0.467	-0.26	0.22	1.226	"2"
"反对党"	2	0	0	0	0.456	0.539	0.106	0.9	1.285	-0.272	-0.047	-0.519	2.123	"1"
"反应"	0	6	0	1	1.595	1.885	0.371	3.149	-0.786	2.688	-0.166	-0.989	4.629	"2"
"反弹"	0	1	0	2	0.684	0.808	0.159	1.35	-0.337	0.215	-0.071	0.372	0.995	"4"
"反旗"	0	1	0	0	0.228	0.269	0.053	0.45	-0.112	0.57	-0.024	-0.26	0.966	"2"
"反映"	1	1	0	5	1.595	1.885	0.371	3.149	-0.3	-0.4	-0.166	0.816	1.682	"4"
"反核"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"反躬自省"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"发动"	0	0	0	1	0.228	0.269	0.053	0.45	-0.112	-0.136	-0.024	0.347	0.619	"4"
"发现"	2	0	0	1	0.684	0.808	0.159	1.35	0.879	-0.409	-0.071	-0.24	1.599	"1"
"发表"	1	0	0	2	0.684	0.808	0.159	1.35	0.268	-0.409	-0.071	0.372	1.12	"2"
"取决"	0	0	0	2	0.456	0.539	0.106	0.9	-0.225	-0.272	-0.047	0.694	1.238	"4"
