"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"一个个"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"一些"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"一向"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"一块块"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"一定"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"一旦"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"一样"	0	0	3	0.849	1.242	0.91	-0.433	-0.696	1.555	2.684	"3"
"一流"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"一般"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"一般人"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"丁松"	0	0	2	0.566	0.828	0.606	-0.289	-0.464	1.037	1.79	"3"
"三短"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"上课"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"下唇"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"下棋"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"下降"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"不一定"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"不同"	2	9	1	3.394	4.967	3.638	-0.529	1.708	-1.089	3.326	"2"
"不同于"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"不符"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"不致"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"不良"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"不论"	1	0	1	0.566	0.828	0.606	0.314	-0.464	0.289	1.067	"2"
"与"	2	14	0	4.526	6.623	4.851	-0.896	3.707	-2.51	7.113	"2"
"与众不同"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"专"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"专业"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"专案"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"专辑"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"且"	0	2	2	1.131	1.656	1.213	-0.578	0.261	0.451	1.29	"1"
"世人"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"世代"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"业务"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"业已"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"业者"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"严格"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"个"	3	5	14	6.223	9.106	6.671	-1.03	-1.252	2.897	5.179	"3"
"个人"	0	0	2	0.566	0.828	0.606	-0.289	-0.464	1.037	1.79	"3"
"个性"	0	0	3	0.849	1.242	0.91	-0.433	-0.696	1.555	2.684	"3"
"中亚"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"中华民国"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"中华民族"	2	0	0	0.566	0.828	0.606	1.097	-0.464	-0.314	1.875	"1"
"中国"	19	1	1	5.94	8.692	6.367	8.369	-3.674	-2.289	14.332	"1"
"中美关系"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"中药材"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"中西合璧"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"中西合璧式"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"中高阶"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"丰富"	2	1	4	1.98	2.897	2.122	0.199	-0.85	0.885	1.934	"3"
"串"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"临床"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"临海"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"丹麦"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"为"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"为主"	0	0	2	0.566	0.828	0.606	-0.289	-0.464	1.037	1.79	"3"
"为人诟病"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"主义"	1	1	0	0.566	0.828	0.606	0.314	0.183	-0.314	0.811	"1_&_3"
"主体"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"主持"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"主管"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"主要"	2	4	6	3.394	4.967	3.638	-0.529	-0.399	0.91	1.838	"3"
"主计处"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"主题"	3	0	1	1.131	1.656	1.213	1.147	-0.928	-0.19	2.265	"1"
"义"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"义卖会"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"义卖品"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"之中"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"乌拉圭"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"乏"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"乏人问津"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"乐"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"乐乐串"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"乐器"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"乐团"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"乐曲"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"乐迷"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"了解"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"事业"	7	0	0	1.98	2.897	2.122	3.839	-1.624	-1.098	6.561	"1"
"二000年"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"二元"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"二十一世纪"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"二十五日电"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"二零零一"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"云南"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"云集"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"互动"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"五彩缤纷"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"亟须"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"亦"	2	0	0	0.566	0.828	0.606	1.097	-0.464	-0.314	1.875	"1"
"产业"	1	5	0	1.697	2.484	1.819	-0.339	1.321	-0.941	2.601	"2"
"产品"	0	5	4	2.546	3.725	2.729	-1.3	0.528	0.556	2.384	"1"
"产量"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"享受"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"亮面"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"亲民"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"人事"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"人口"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"人性"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"人文"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"人文性"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"人物"	0	0	4	1.131	1.656	1.213	-0.578	-0.928	2.073	3.579	"3"
"人群"	1	1	1	0.849	1.242	0.91	0.2	-0.202	0.179	0.581	"2"
"什么"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"代步"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"代言人"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"令"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"以下"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"以免"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"以利"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"以及"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"以往"	0	0	3	0.849	1.242	0.91	-0.433	-0.696	1.555	2.684	"3"
"价格"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"价钱"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"伊斯兰教"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"休闲"	2	0	2	1.131	1.656	1.213	0.497	-0.928	0.451	1.876	"2"
"众多"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"优劣"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"优势"	0	6	0	1.697	2.484	1.819	-0.866	2.298	-0.941	4.105	"2"
"优异"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"优点"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"优秀"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"优美"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"优良"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"优越"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"优雅"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"伟大"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"传承"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"传播"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"传染源"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"传统"	10	0	1	3.112	4.553	3.335	4.572	-2.553	-0.963	8.088	"1"
"低"	2	4	0	1.697	2.484	1.819	0.266	0.701	-0.941	1.908	"3"
"低脂"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"低落"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"住家"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"体"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"体现"	4	3	2	2.546	3.725	2.729	0.634	-0.349	-0.343	1.326	"1"
"体系"	2	0	0	0.566	0.828	0.606	1.097	-0.464	-0.314	1.875	"1"
"体貌"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"体质"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"佔"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"何以"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"余震"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"作品"	8	0	0	2.263	3.311	2.426	4.387	-1.856	-1.255	7.498	"1"
"作曲家"	3	0	0	0.849	1.242	0.91	1.645	-0.696	-0.471	2.812	"1"
"作案"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"作物"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"佳"	0	4	0	1.131	1.656	1.213	-0.578	1.532	-0.628	2.738	"2"
"使"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"供需"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"依"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"依托"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"便利"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"俄罗斯"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"保"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"保健"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"保守"	0	0	3	0.849	1.242	0.91	-0.433	-0.696	1.555	2.684	"3"
"保持"	1	1	0	0.566	0.828	0.606	0.314	0.183	-0.314	0.811	"1_&_3"
"保持司"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"保有"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"保留区"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"保证"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"保障"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"俞秀莲"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"信息产业"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"信息化"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"信用"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"俱佳"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"倒"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"倒是"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"值得"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"偌大"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"偏重于"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"做到"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"健康"	1	1	0	0.566	0.828	0.606	0.314	0.183	-0.314	0.811	"1_&_3"
"充分"	0	4	0	1.131	1.656	1.213	-0.578	1.532	-0.628	2.738	"2"
"充斥"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"充沛"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"充满"	1	0	5	1.697	2.484	1.819	-0.339	-1.392	1.94	3.671	"3"
"光塔"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"光碟"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"克拉"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"克松"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"免"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"入园"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"全新"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"全民"	2	0	0	0.566	0.828	0.606	1.097	-0.464	-0.314	1.875	"1"
"全球化"	0	0	2	0.566	0.828	0.606	-0.289	-0.464	1.037	1.79	"3"
"全面"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"公佈"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"公共"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"公害"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"公有"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"公正"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"公车"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"兰屿"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"共产党人"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"共同"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"关系"	0	0	2	0.566	0.828	0.606	-0.289	-0.464	1.037	1.79	"3"
"兴趣"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"其"	2	9	2	3.677	5.381	3.942	-0.616	1.393	-0.709	2.718	"2"
"其它"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"其实"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"其次"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"具"	11	2	0	3.677	5.381	3.942	4.401	-1.326	-2.04	7.767	"1"
"具备"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"具有"	29	1	0	8.486	12.418	9.096	14.566	-5.615	-4.707	24.888	"1"
"典"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"典型"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"典雅"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"兼具"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"兼具片"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"兼备"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"内向"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"内涵"	1	0	1	0.566	0.828	0.606	0.314	-0.464	0.289	1.067	"2"
"内置"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"写实"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"军事"	2	0	0	0.566	0.828	0.606	1.097	-0.464	-0.314	1.875	"1"
"农业"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"农产品"	0	6	0	1.697	2.484	1.819	-0.866	2.298	-0.941	4.105	"2"
"农友"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"农委会"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"农村"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"农牧"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"农运会"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"冬修"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"冬季"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"准"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"准确度"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"减半"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"出"	1	1	1	0.849	1.242	0.91	0.2	-0.202	0.179	0.581	"2"
"出发"	1	0	1	0.566	0.828	0.606	0.314	-0.464	0.289	1.067	"2"
"出台"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"出水"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"出行"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"分区"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"分布"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"分散"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"分析"	0	5	0	1.414	2.07	1.516	-0.722	1.915	-0.784	3.421	"2"
"分泌"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"分类"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"划分"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"刚毅"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"创业板"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"创作"	4	0	0	1.131	1.656	1.213	2.194	-0.928	-0.628	3.75	"1"
"创建"	2	0	0	0.566	0.828	0.606	1.097	-0.464	-0.314	1.875	"1"
"创意"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"创新"	4	0	1	1.414	2.07	1.516	1.606	-1.16	-0.283	3.049	"1"
"创造出"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"利用"	0	4	0	1.131	1.656	1.213	-0.578	1.532	-0.628	2.738	"2"
"别具"	1	0	3	1.131	1.656	1.213	-0.166	-0.928	1.065	2.159	"3"
"别墅"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"制度"	0	3	0	0.849	1.242	0.91	-0.433	1.149	-0.471	2.053	"2"
"制度化"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"制订"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"制造"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"制陶"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"前进"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"剧目"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"剧种"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"剪"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"剪纸"	0	0	4	1.131	1.656	1.213	-0.578	-0.928	2.073	3.579	"3"
"力求"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"办"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"办会"	1	0	0	0.283	0.414	0.303	0.548	-0.232	-0.157	0.937	"1"
"功能"	0	5	0	1.414	2.07	1.516	-0.722	1.915	-0.784	3.421	"2"
"加上"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"加大"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"加工"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"加强"	0	2	0	0.566	0.828	0.606	-0.289	0.766	-0.314	1.369	"2"
"务"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"动作"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"动画"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
"助益"	0	1	0	0.283	0.414	0.303	-0.144	0.383	-0.157	0.684	"2"
"劲敌"	0	0	1	0.283	0.414	0.303	-0.144	-0.232	0.518	0.894	"3"
