"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"专责"	1	0	0	0	1	0	0	0	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	0.481	-0.055	-0.112	-0.115	0.389	-0.043	-0.034	-0.058	-0.019	-0.1	1.406	"1"
"世卫"	2	0	1	0	1	0	0	0	0	0	0.727	0.244	0.485	0.496	0.922	0.192	0.155	0.257	0.087	0.436	0.814	-0.109	0.394	-0.23	0.188	-0.086	-0.069	-0.115	-0.038	-0.201	2.244	"1"
"丙肝"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"严重"	0	1	1	2	4	1	0	0	0	4	2.362	0.792	1.575	1.612	2.996	0.625	0.505	0.834	0.283	1.417	-1.132	0.253	-0.283	0.308	0.455	0.325	-0.224	-0.374	-0.124	1.346	4.824	"10"
"严防"	0	1	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	1.215	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.656	"2"
"丧失"	0	0	3	0	0	0	0	0	0	0	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	-0.261	-0.082	2.75	-0.172	-0.341	-0.064	-0.052	-0.086	-0.029	-0.15	3.987	"3"
"个案"	0	1	1	0	0	0	0	0	1	0	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	-0.261	0.765	0.493	-0.172	-0.341	-0.064	-0.052	-0.086	1.195	-0.15	3.579	"9"
"中医药"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"中南部"	0	1	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	1.215	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.656	"2"
"中心"	60	0	2	1	1	1	0	8	0	0	13.263	4.447	8.842	9.05	16.826	3.511	2.835	4.681	1.586	7.958	31.616	-1.993	-2.308	-3.142	-6.947	-0.892	-1.256	1.021	-0.697	-3.659	53.531	"1"
"中枢"	0	0	0	1	1	0	0	0	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	0.633	0.389	-0.043	-0.034	-0.058	-0.019	-0.1	1.617	"4"
"中毒"	0	0	0	1	0	0	0	2	0	0	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	-0.261	-0.082	-0.168	0.484	-0.341	-0.064	-0.052	1.928	-0.029	-0.15	3.559	"8"
"中老年人"	0	0	0	1	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	0.907	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.318	"4"
"中药"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"中西部"	0	0	0	0	0	1	0	1	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	-0.228	1.027	-0.034	0.906	-0.019	-0.1	2.77	"6"
"中风"	0	0	0	4	0	0	0	0	0	1	0.908	0.305	0.606	0.62	1.152	0.24	0.194	0.321	0.109	0.545	-0.435	-0.136	-0.28	2.973	-0.569	-0.107	-0.086	-0.144	-0.048	0.358	5.136	"4"
"串联式"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"临床"	1	0	0	0	1	0	1	0	0	0	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	0.345	-0.082	-0.168	-0.172	0.264	-0.064	0.951	-0.086	-0.029	-0.15	2.311	"7"
"为时不远"	1	0	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	0.741	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.122	"1"
"主任"	4	0	1	1	1	0	3	0	0	1	1.999	0.67	1.332	1.364	2.535	0.529	0.427	0.705	0.239	1.199	0.91	-0.3	-0.216	-0.225	-0.619	-0.235	2.117	-0.317	-0.105	-0.181	5.225	"7"
"之类"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"九十一万两千八百"	0	0	0	0	0	0	0	1	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	1.193	-0.01	-0.05	1.632	"8"
"九十年代"	0	0	0	0	0	0	0	1	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	1.193	-0.01	-0.05	1.632	"8"
"乡里"	2	0	0	0	0	0	0	0	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	1.481	-0.055	-0.112	-0.115	-0.228	-0.043	-0.034	-0.058	-0.019	-0.1	2.245	"1"
"乳癌"	0	0	0	2	1	0	0	0	0	0	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	-0.261	-0.082	-0.168	1.374	0.264	-0.064	-0.052	-0.086	-0.029	-0.15	2.53	"4"
"了解"	1	0	0	0	1	0	0	0	1	2	0.908	0.305	0.606	0.62	1.152	0.24	0.194	0.321	0.109	0.545	0.199	-0.136	-0.28	-0.287	-0.171	-0.107	-0.086	-0.144	0.983	1.022	3.415	"10"
"二十八"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"亚特兰大"	1	0	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	0.741	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.122	"1"
"交予"	0	1	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	1.215	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.656	"2"
"京华"	1	0	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	0.741	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.122	"1"
"人体"	0	0	4	1	2	0	0	0	0	0	1.272	0.426	0.848	0.868	1.613	0.337	0.272	0.449	0.152	0.763	-0.61	-0.191	2.255	0.219	0.296	-0.15	-0.12	-0.201	-0.067	-0.351	4.46	"3"
"人因"	0	0	0	0	0	0	0	0	0	2	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	-0.228	-0.043	-0.034	-0.058	-0.019	1.925	2.763	"10"
"人患"	0	0	0	0	0	0	0	0	0	2	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	-0.228	-0.043	-0.034	-0.058	-0.019	1.925	2.763	"10"
"人畜共患"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"人类"	0	0	9	1	5	1	0	0	0	1	3.089	1.036	2.059	2.108	3.918	0.818	0.66	1.09	0.369	1.853	-1.48	-0.464	4.264	-0.445	0.454	0.246	-0.292	-0.489	-0.162	-0.364	8.66	"3"
"人群"	1	0	0	1	0	0	1	0	0	1	0.727	0.244	0.485	0.496	0.922	0.192	0.155	0.257	0.087	0.436	0.258	-0.109	-0.224	0.386	-0.455	-0.086	0.834	-0.115	-0.038	0.432	2.937	"7"
"介绍给"	0	0	1	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	0.917	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.329	"3"
"代谢"	0	0	0	0	0	0	0	0	1	2	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	-0.261	-0.082	-0.168	-0.172	-0.341	-0.064	-0.052	-0.086	1.195	1.481	3.902	"10"
"代谢系"	0	0	1	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	0.917	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.329	"3"
"以为"	0	0	1	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	0.917	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.329	"3"
"以及"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"以外"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"以至于"	0	0	0	0	0	0	0	1	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	1.193	-0.01	-0.05	1.632	"8"
"优生"	0	0	0	0	0	0	0	0	0	2	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	-0.228	-0.043	-0.034	-0.058	-0.019	1.925	2.763	"10"
"传"	0	0	0	0	0	1	1	0	0	1	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	-0.261	-0.082	-0.168	-0.172	-0.341	0.862	0.951	-0.086	-0.029	0.534	3.486	"7"
"传播"	1	0	1	0	1	1	9	0	0	3	2.907	0.975	1.938	1.984	3.688	0.77	0.621	1.026	0.348	1.744	-0.735	-0.437	-0.391	-0.92	-1.058	0.263	8.747	-0.461	-0.153	0.602	13.767	"7"
"传播开来"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"传染"	0	1	0	0	1	0	10	0	0	0	2.18	0.731	1.454	1.488	2.766	0.577	0.466	0.77	0.261	1.308	-1.045	0.276	-0.673	-0.69	-0.703	-0.257	12.32	-0.345	-0.115	-0.602	17.026	"7"
"传染性"	1	0	0	0	8	1	0	0	0	0	1.817	0.609	1.211	1.24	2.305	0.481	0.388	0.641	0.217	1.09	-0.363	-0.273	-0.561	-0.575	3.644	0.41	-0.172	-0.288	-0.095	-0.501	6.882	"5"
"传染源"	0	0	0	0	1	0	0	0	0	1	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	0.389	-0.043	-0.034	-0.058	-0.019	0.686	1.685	"10"
"传染病"	0	0	0	0	1	1	0	0	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	0.389	1.027	-0.034	-0.058	-0.019	-0.1	2.083	"6"
"传染给"	0	0	0	0	1	0	0	0	0	1	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	0.389	-0.043	-0.034	-0.058	-0.019	0.686	1.685	"10"
"伤害"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"伯恩斯坦"	1	0	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	0.741	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.122	"1"
"低下"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"住客"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"住院"	0	0	0	0	4	0	0	0	0	0	0.727	0.244	0.485	0.496	0.922	0.192	0.155	0.257	0.087	0.436	-0.348	-0.109	-0.224	-0.23	2.549	-0.086	-0.069	-0.115	-0.038	-0.201	3.969	"5"
"住院者"	0	0	0	1	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	0.907	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.318	"4"
"体温"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"体系"	4	0	0	0	0	2	0	4	0	0	1.817	0.609	1.211	1.24	2.305	0.481	0.388	0.641	0.217	1.09	1.042	-0.273	-0.561	-0.575	-1.138	1.094	-0.172	2.586	-0.095	-0.501	8.037	"8"
"体质"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"体适能"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"佔"	0	0	0	0	2	0	0	0	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	-0.112	-0.115	1.275	-0.043	-0.034	-0.058	-0.019	-0.1	1.985	"5"
"侄俩"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"侦测"	0	0	0	0	0	0	1	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	1.411	-0.029	-0.01	-0.05	1.862	"7"
"侵害"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"侵袭"	0	0	1	0	1	0	0	0	0	0	0.363	0.122	0.242	0.248	0.461	0.096	0.078	0.128	0.043	0.218	-0.174	-0.055	0.643	-0.115	0.389	-0.043	-0.034	-0.058	-0.019	-0.1	1.63	"3"
"保健"	1	0	0	1	0	1	0	0	0	1	0.727	0.244	0.485	0.496	0.922	0.192	0.155	0.257	0.087	0.436	0.258	-0.109	-0.224	0.386	-0.455	0.747	-0.069	-0.115	-0.038	0.432	2.833	"6"
"保单"	0	0	0	0	0	0	0	1	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	1.193	-0.01	-0.05	1.632	"8"
"保费"	0	0	0	0	0	0	0	1	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	1.193	-0.01	-0.05	1.632	"8"
"保险"	0	0	0	1	0	0	0	3	0	0	0.727	0.244	0.485	0.496	0.922	0.192	0.155	0.257	0.087	0.436	-0.348	-0.109	-0.224	0.386	-0.455	-0.086	-0.069	2.998	-0.038	-0.201	4.914	"8"
"信息"	2	0	1	0	0	0	0	0	0	0	0.545	0.183	0.363	0.372	0.691	0.144	0.116	0.192	0.065	0.327	1.06	-0.082	0.493	-0.172	-0.341	-0.064	-0.052	-0.086	-0.029	-0.15	2.529	"1"
"假设"	0	0	1	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	0.917	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.329	"3"
"做好"	0	0	0	0	1	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	0.637	-0.021	-0.017	-0.029	-0.01	-0.05	0.991	"5"
"做工"	1	0	0	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	0.741	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.122	"1"
"停止"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"健保"	0	0	0	1	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	0.907	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.318	"4"
"健健"	0	0	0	0	0	0	0	0	0	1	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	-0.056	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	0.963	1.381	"10"
"健康"	1	0	1	0	1	1	2	2	0	2	1.817	0.609	1.211	1.24	2.305	0.481	0.388	0.641	0.217	1.09	-0.363	-0.273	-0.184	-0.575	-0.536	0.41	1.258	0.881	-0.095	0.524	5.099	"7"
"儿"	0	0	1	0	0	0	0	0	0	0	0.182	0.061	0.121	0.124	0.23	0.048	0.039	0.064	0.022	0.109	-0.087	-0.027	0.917	-0.057	-0.114	-0.021	-0.017	-0.029	-0.01	-0.05	1.329	"3"
"儿童"	1	0	1	0	4	0	0	0	4	2	2.18	0.731	1.454	1.488	2.766	0.577	0.466	0.77	0.261	1.308	-0.481	-0.328	-0.249	-0.69	0.535	-0.257	-0.206	-0.345	4.018	0.418	7.527	"9"
