"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"22.85"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"226.5"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"2483万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"2541万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"2880万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"3.2"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"30万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"356万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"3亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"4000多万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"5000万"	1	0	1	0.74	0.879	0.382	0.22	-0.503	0.462	1.185	"2"
"5000多万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"500万"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"500多万"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"50亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"52万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"5亿"	0	0	4	1.479	1.758	0.763	-0.802	-1.005	2.878	4.685	"3"
"6000万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"600万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"60亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"69亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"700万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"75万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"77.5"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"77.82"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"800万"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"80亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"8418亿"	0	0	2	0.74	0.879	0.382	-0.401	-0.503	1.439	2.343	"3"
"863"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"891006"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"891119"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"891206"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"891211"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"8999"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"8亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"9000万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"962亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"96亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"ABP"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"All"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"B"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"Emerging"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"FII"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"GDP"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"Growth"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"Hancock"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"HorstKoehler"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"IC"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"iFAST"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"IMF"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"IP"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"John"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"Kampen"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"KSD"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"lobal"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"Multi-Manager"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"NKF"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"OBU"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"Points"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"pro-tected"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"SUNRAYSIA"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"SynertechFund"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"TMD"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"uaran-teed"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"Van"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"一万六千两百六十"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"一九九六年"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"一亿一千多万"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"一亿二千万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"一千三百二"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"一千三百四十二"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"一千多亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"一百一十二亿余"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"一百七十七亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"一百五十亿"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"一般性"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"一部分"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"七千二百万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"万"	0	1	2	1.109	1.318	0.572	-0.602	-0.229	1.021	1.852	"3"
"三亿"	1	0	1	0.74	0.879	0.382	0.22	-0.503	0.462	1.185	"2"
"三十九亿三千万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"三千万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"三峡"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"三百一十"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"上限"	1	2	0	1.109	1.318	0.572	-0.161	0.388	-0.276	0.825	"2"
"下降"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"不失"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"不宜"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"不得"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"不振"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"不用"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"不足"	0	11	0	4.068	4.834	2.098	-2.206	3.928	-1.011	7.145	"2"
"专案"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"专款"	0	3	0	1.109	1.318	0.572	-0.602	1.071	-0.276	1.949	"2"
"专用"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"专项"	0	6	0	2.219	2.637	1.145	-1.203	2.143	-0.552	3.898	"2"
"且"	2	1	0	1.109	1.318	0.572	0.51	-0.229	-0.276	1.015	"1"
"业主"	0	1	1	0.74	0.879	0.382	-0.401	0.164	0.462	1.027	"3"
"业务"	1	2	1	1.479	1.758	0.763	-0.277	0.228	0.243	0.748	"1"
"业务局"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"东欧"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"东西德"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"个股"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"中信"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"中医药"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"中国市"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"中国证监会"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"中外"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"中央"	0	3	0	1.109	1.318	0.572	-0.602	1.071	-0.276	1.949	"2"
"中小企业"	1	3	0	1.479	1.758	0.763	-0.277	0.643	-0.368	1.288	"2"
"中长期"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"主要"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"主计处"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"九二"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"九二一"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"九十三亿"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"九十年度"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"乡洽会"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"乡镇市"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"买"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"买卖"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"买进"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"了市"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"予以"	1	2	0	1.109	1.318	0.572	-0.161	0.388	-0.276	0.825	"2"
"争取"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"事业"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"二亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"二亿五千万"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"二十亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"二十六亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"二千亿"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"亏损"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"五亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"五亿九千八百九十"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"五十亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"五千万"	1	0	1	0.74	0.879	0.382	0.22	-0.503	0.462	1.185	"2"
"亚太区"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"亚洲"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"亟需"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"交易"	2	1	0	1.109	1.318	0.572	0.51	-0.229	-0.276	1.015	"1"
"产"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"产业"	0	4	0	1.479	1.758	0.763	-0.802	1.428	-0.368	2.598	"2"
"产业股"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"产出"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"产量"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"人事"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"人事费"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"人力"	0	2	1	1.109	1.318	0.572	-0.602	0.388	0.328	1.318	"1"
"人手"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"人才"	0	3	0	1.109	1.318	0.572	-0.602	1.071	-0.276	1.949	"2"
"人民币"	0	0	2	0.74	0.879	0.382	-0.401	-0.503	1.439	2.343	"3"
"亿"	0	1	11	4.438	5.273	2.289	-2.406	-1.999	6.919	11.324	"3"
"介入"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"仍"	0	4	0	1.479	1.758	0.763	-0.802	1.428	-0.368	2.598	"2"
"从而"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"从速"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"他乡"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"代客操"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"代表会"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"以及"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"以外"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"仰赖"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"价值"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"企"	0	1	1	0.74	0.879	0.382	-0.401	0.164	0.462	1.027	"3"
"企业"	1	10	3	5.177	6.152	2.671	-1.843	1.446	0.287	3.576	"1"
"优势"	0	3	0	1.109	1.318	0.572	-0.602	1.071	-0.276	1.949	"2"
"优选"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"会"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"传出"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"伯仲"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"估计"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"低于"	1	2	0	1.109	1.318	0.572	-0.161	0.388	-0.276	0.825	"2"
"低档"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"体委会"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"体系"	0	4	0	1.479	1.758	0.763	-0.802	1.428	-0.368	2.598	"2"
"体育"	0	4	0	1.479	1.758	0.763	-0.802	1.428	-0.368	2.598	"2"
"佔"	2	4	1	2.589	3.076	1.335	-0.312	0.432	-0.22	0.964	"2"
"余"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"佛教"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"作为"	0	2	1	1.109	1.318	0.572	-0.602	0.388	0.328	1.318	"1"
"使用"	0	4	0	1.479	1.758	0.763	-0.802	1.428	-0.368	2.598	"2"
"供"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"供养"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"供应"	0	3	0	1.109	1.318	0.572	-0.602	1.071	-0.276	1.949	"2"
"供给"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"供需"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"依"	1	0	1	0.74	0.879	0.382	0.22	-0.503	0.462	1.185	"2"
"侨教"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"便于"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"保"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"保健"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"保留"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"保管"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"保证"	2	5	0	2.589	3.076	1.335	-0.312	0.855	-0.643	1.81	"2"
"保险"	2	1	0	1.109	1.318	0.572	0.51	-0.229	-0.276	1.015	"1"
"保险业"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"保障"	1	4	1	2.219	2.637	1.145	-0.548	0.623	-0.169	1.34	"2"
"信保"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"信息"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"信托"	5	0	0	1.849	2.197	0.954	2.16	-1.257	-0.46	3.877	"1"
"信用"	0	1	1	0.74	0.879	0.382	-0.401	0.164	0.462	1.027	"3"
"修"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"倒闭"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"借贷"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"债"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"债券"	6	0	1	2.589	3.076	1.335	1.913	-1.76	-0.22	3.893	"1"
"债务"	0	1	2	1.109	1.318	0.572	-0.602	-0.229	1.021	1.852	"3"
"倾斜"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"做为"	0	3	0	1.109	1.318	0.572	-0.602	1.071	-0.276	1.949	"2"
"健保"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"偿"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"偿清"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"偿还"	0	2	1	1.109	1.318	0.572	-0.602	0.388	0.328	1.318	"1"
"储备"	1	0	1	0.74	0.879	0.382	0.22	-0.503	0.462	1.185	"2"
"储蓄"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"儿童"	4	0	0	1.479	1.758	0.763	1.728	-1.005	-0.368	3.101	"1"
"允许"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"元"	16	22	60	36.241	43.064	18.695	-5.213	-5.123	19.259	29.595	"3"
"元人"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"元大"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"充"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"充作"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"充分"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"充商"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"充沛"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"充裕"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"充足"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"先后"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"先进"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"光碟"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"克勒"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"入"	1	1	1	1.109	1.318	0.572	-0.161	-0.229	0.328	0.718	"3"
"入市"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"入货"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"全县"	0	1	1	0.74	0.879	0.382	-0.401	0.164	0.462	1.027	"3"
"全球"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"全省"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"全部"	0	2	3	1.849	2.197	0.954	-1.003	-0.213	1.292	2.508	"3"
"八十八年"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"八成"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"八百万"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"公会"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"公债"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"公共"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"公司"	12	6	6	8.875	10.546	4.578	0.872	-1.343	0.52	2.735	"2"
"公用"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"公立"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"公粮"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"公车"	0	2	0	0.74	0.879	0.382	-0.401	0.714	-0.184	1.299	"2"
"六亿"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"六百零三亿"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"六轻"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"共"	0	1	2	1.109	1.318	0.572	-0.602	-0.229	1.021	1.852	"3"
"共享"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"共同"	2	1	0	1.109	1.318	0.572	0.51	-0.229	-0.276	1.015	"1"
"共计"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"关"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"关外国"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"关怀"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"关系人"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"兴建"	0	3	1	1.479	1.758	0.763	-0.802	0.643	0.243	1.688	"1"
"其余"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"内线"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"册"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"再生"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"农历"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"农历年"	2	0	0	0.74	0.879	0.382	0.864	-0.503	-0.184	1.551	"1"
"农委会"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"农户"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"农渔民"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"决心"	1	1	0	0.74	0.879	0.382	0.22	0.164	-0.184	0.568	"1"
"净"	1	0	1	0.74	0.879	0.382	0.22	-0.503	0.462	1.185	"2"
"净值"	0	0	1	0.37	0.439	0.191	-0.201	-0.251	0.72	1.172	"3"
"准备"	1	0	0	0.37	0.439	0.191	0.432	-0.251	-0.092	0.775	"1"
"减"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"减少"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
"减缩"	0	1	0	0.37	0.439	0.191	-0.201	0.357	-0.092	0.65	"2"
