"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"不足"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"不过"	0	5	0	2.121	0.966	1.912	-1.199	3.569	-1.047	5.815	"2"
"不错"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"不难"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"与"	2	0	2	1.697	0.773	1.53	0.247	-0.373	0.306	0.926	"2"
"与时俱进"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"专业"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"专家"	0	7	1	3.394	1.546	3.06	-1.918	4.174	-0.9	6.992	"2"
"专栏"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"世界观"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"东西"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"两岸"	0	5	0	2.121	0.966	1.912	-1.199	3.569	-1.047	5.815	"2"
"个"	46	0	3	20.788	9.47	18.742	13.563	-4.57	-6.572	24.705	"1"
"个人"	0	2	10	5.091	2.319	4.59	-2.877	-0.235	2.724	5.836	"1"
"个别"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"中国人"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"中多语"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"中央"	8	0	0	3.394	1.546	3.06	2.979	-0.746	-1.675	5.4	"1"
"中学生"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"为什么"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"为公"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"为题"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"主义"	5	0	5	4.242	1.933	3.825	0.368	-0.933	0.49	1.791	"2"
"主义色"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"主体"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"主动"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"主导"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"主意"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"主流"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"举"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"义"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"义工"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"之"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"之上"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"之于"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"之前"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"之间"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"乐于"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"乐观"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"乐观派"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"九二"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"习惯"	1	0	1	0.848	0.387	0.765	0.175	-0.187	0.209	0.571	"3"
"习惯于"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"乡会馆"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"了"	0	0	4	1.697	0.773	1.53	-0.959	-0.373	1.67	3.002	"3"
"了解"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"争执"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"争议"	0	1	2	1.273	0.58	1.147	-0.719	0.323	0.485	1.527	"1"
"事务"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"事物"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"事迹"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"亚洲"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"些"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"交换"	0	3	0	1.273	0.58	1.147	-0.719	2.141	-0.628	3.488	"2"
"交易室"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"产业界"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"产生"	0	0	3	1.273	0.58	1.147	-0.719	-0.28	1.252	2.251	"3"
"亲戚"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"亲民党"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"人们"	2	0	2	1.697	0.773	1.53	0.247	-0.373	0.306	0.926	"2"
"人力"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"人士"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"人性"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"人文"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"人权"	0	0	3	1.273	0.58	1.147	-0.719	-0.28	1.252	2.251	"3"
"什么"	0	0	3	1.273	0.58	1.147	-0.719	-0.28	1.252	2.251	"3"
"仅"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"介入"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"从"	0	0	10	4.242	1.933	3.825	-2.398	-0.933	4.174	7.505	"3"
"从小"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"他"	0	22	13	14.848	6.765	13.387	-8.392	7.686	-0.283	16.361	"1"
"他们"	0	1	3	1.697	0.773	1.53	-0.959	0.239	0.797	1.995	"1"
"代"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"代表"	43	1	4	20.364	9.277	18.359	10.941	-3.38	-5.528	19.849	"1"
"代表作"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"令"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"以"	2	0	6	3.394	1.546	3.06	-0.574	-0.746	1.4	2.72	"3"
"以为"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"以毒攻毒"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"们"	2	0	4	2.545	1.16	2.295	-0.306	-0.56	0.807	1.673	"3"
"任务"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"企业家"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"伊朗式"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"众志成城"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"优先"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"会不会"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"传承"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"传统"	4	0	0	1.697	0.773	1.53	1.49	-0.373	-0.837	2.7	"1"
"传言"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"传达"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"传递到"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"伦理"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"似乎"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"但是"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"体"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"体委"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"体现"	5	0	0	2.121	0.966	1.912	1.862	-0.466	-1.047	3.375	"1"
"体系"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"何"	0	3	1	1.697	0.773	1.53	-0.959	1.607	-0.296	2.862	"2"
"何等"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"作"	1	0	1	0.848	0.387	0.765	0.175	-0.187	0.209	0.571	"3"
"作为党"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"作品展"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"作栋"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"作者"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"作风"	8	0	0	3.394	1.546	3.06	2.979	-0.746	-1.675	5.4	"1"
"你"	0	0	3	1.273	0.58	1.147	-0.719	-0.28	1.252	2.251	"3"
"你们"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"供"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"依旧"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"侷"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"促"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"促请"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"俄国女"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"保守"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"信仰"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"信念"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"信用"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"修法"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"俱"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"借用"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"债券"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"做到"	1	0	1	0.848	0.387	0.765	0.175	-0.187	0.209	0.571	"3"
"做好"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"做法"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"健康"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"儒学"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"儒家"	3	0	0	1.273	0.58	1.147	1.117	-0.28	-0.628	2.025	"1"
"儒道"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"充分"	4	0	0	1.697	0.773	1.53	1.49	-0.373	-0.837	2.7	"1"
"充满"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"先"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"先生"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"先进"	3	0	0	1.273	0.58	1.147	1.117	-0.28	-0.628	2.025	"1"
"光明日报"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"克勒"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"克服"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"免疫学"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"党"	10	0	0	4.242	1.933	3.825	3.724	-0.933	-2.094	6.751	"1"
"党主席"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"党员"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"党团"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"党派"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"党籍"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"党风"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"入手"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"全会"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"全心全意"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"全新"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"全方位"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"全民"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"全面"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"公仆"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"公园局"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"公平"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"公投"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"公民"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"公视"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"共同"	0	1	2	1.273	0.58	1.147	-0.719	0.323	0.485	1.527	"1"
"共同体"	0	1	1	0.848	0.387	0.765	-0.48	0.457	0.209	1.146	"1"
"共和党"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"共荣"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"共识"	0	4	0	1.697	0.773	1.53	-0.959	2.855	-0.837	4.651	"2"
"关于"	3	0	0	1.273	0.58	1.147	1.117	-0.28	-0.628	2.025	"1"
"关系"	0	4	1	2.121	0.966	1.912	-1.199	2.229	-0.434	3.862	"2"
"关联"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"关键"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"兴"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"兴起"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"其"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"具"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"具体"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"具有"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"养成"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"养父"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"内心"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"内涵"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"内阁"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"再"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"军事"	3	0	1	1.697	0.773	1.53	0.681	-0.373	-0.296	1.35	"1"
"军官"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"军队"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"农村"	4	0	0	1.697	0.773	1.53	1.49	-0.373	-0.837	2.7	"1"
"决定"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"决策"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"冷战"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"准备"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"减员"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"凝聚"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"出"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"出自"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"分享"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"分工"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"分析"	0	0	3	1.273	0.58	1.147	-0.719	-0.28	1.252	2.251	"3"
"分歧"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"分法"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"切实"	3	0	0	1.273	0.58	1.147	1.117	-0.28	-0.628	2.025	"1"
"列宁"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"创业"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"创作"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"创意"	0	0	6	2.545	1.16	2.295	-1.439	-0.56	2.504	4.503	"3"
"创新"	6	0	1	2.97	1.353	2.677	1.586	-0.653	-0.738	2.977	"1"
"初步"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"利布拉克"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"利益"	1	0	1	0.848	0.387	0.765	0.175	-0.187	0.209	0.571	"3"
"别人"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"制造"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"前副总统"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"前景"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"前沿"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"前瞻性"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"前途"	0	2	1	1.273	0.58	1.147	-0.719	1.01	-0.172	1.901	"2"
"剖析"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"力"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"办学"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"办法"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"加强"	11	0	2	5.515	2.513	4.972	2.631	-1.213	-1.131	4.975	"1"
"务"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"务实"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"务必"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"动态"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"努力"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"勇于"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"募款"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"勤政"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"勿"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"包"	0	1	0	0.424	0.193	0.382	-0.24	0.714	-0.209	1.163	"2"
"包装"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"化"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"化解"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"北歌"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"十六"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"十几二十年"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"华人"	3	0	0	1.273	0.58	1.147	1.117	-0.28	-0.628	2.025	"1"
"协商"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"单"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"单一"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"单车"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"南北韩"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"卫生所"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"即"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"却"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"历史"	1	0	2	1.273	0.58	1.147	-0.213	-0.28	0.485	0.978	"3"
"原本"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"去"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"参考"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"双方"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"反对"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"反映"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"发动"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"发展"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"发扬"	1	0	0	0.424	0.193	0.382	0.372	-0.093	-0.209	0.674	"1"
"发生"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"发表"	0	9	1	4.242	1.933	3.825	-2.398	5.507	-1.237	9.142	"2"
"受访"	0	2	0	0.848	0.387	0.765	-0.48	1.428	-0.419	2.327	"2"
"变"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
"变化"	4	0	1	2.121	0.966	1.912	0.971	-0.466	-0.434	1.871	"1"
"变革"	2	0	0	0.848	0.387	0.765	0.745	-0.187	-0.419	1.351	"1"
"古迹"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"只"	0	0	2	0.848	0.387	0.765	-0.48	-0.187	0.835	1.502	"3"
"只是"	0	0	1	0.424	0.193	0.382	-0.24	-0.093	0.417	0.75	"3"
